name,oldest,refs,ts_count,youngest
Gisbornian,Ordovician,"2, 12, 401",0.0,Ordovician
Diplograptus multidens/ Diplograptus foliaceus,Ordovician,"2, 12, 400, 401",0.0,Ordovician
Climacograptus peltifer / Diplograptus multidens,Ordovician,"2, 12, 346, 401",0.0,Ordovician
Serw,Ordovician,"2, 12, 92, 401",0.0,Ordovician
Costonian,Ordovician,"2, 12, 45, 401",0.0,Ordovician
Ballinatray,Ordovician,"2, 12, 240, 401",0.0,Ordovician
Bryn-banc Limestone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Caher Hill,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Craig Cau,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Dunabrattin Limestone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Eycott Volcanic,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Herbertstown,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Hoar Edge Grits,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Toberelatan,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Prion Beach,Ordovician,"2, 12, 233, 401",0.0,Ordovician
Bumballa,Ordovician,"2, 12, 202, 219, 401",0.0,Ordovician
Sassafras,Ordovician,"2, 12, 204, 401",0.0,Ordovician
Gull River,Ordovician,"2, 12, 75, 137, 401",0.0,Ordovician
Chambersburg Middle,Ordovician,"2, 12, 121, 401",0.0,Ordovician
Swift Current,Ordovician,"2, 12, 121, 401",0.0,Ordovician
Coboconc,Ordovician,"2, 12, 137, 156, 401",0.0,Ordovician
Fairbridge Volcanics,Ordovician,"2, 12, 202, 231, 401",0.0,Ordovician
Intermediate Shales,Ordovician,"2, 12, 282, 401",0.0,Ordovician
Le Tertre Chapon,Ordovician,"2, 12, 282, 401",0.0,Ordovician
Pääsküla,Ordovician,"2, 12, 18, 401",0.0,Ordovician
Saue,Ordovician,"2, 12, 18, 401",0.0,Ordovician
Coomber,Ordovician,"2, 12, 202, 218, 401",0.0,Ordovician
Pamela,Ordovician,"2, 12, 17, 401",0.0,Ordovician
Leray,Ordovician,"2, 12, 121, 401",0.0,Ordovician
Chakola,Ordovician,"2, 12, 202, 401",0.0,Ordovician
Yuranigh Limestone,Ordovician,"2, 12, 202, 401",0.0,Ordovician
Ashton,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Bourimbla Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Gerybong Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Manooka Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Oakley Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Ranch,Ordovician,"2, 12, 87, 401",0.0,Ordovician
BC5,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Ba gara,Ordovician,"2, 12, 67, 401",0.0,Ordovician
Sarybidaik,Ordovician,"2, 12, 67, 401",0.0,Ordovician
Blueys Creek,Ordovician,"2, 12, 202, 401",0.0,Ordovician
Byng Volcanics,Ordovician,"2, 12, 202, 401",0.0,Ordovician
Glen Fergus,Ordovician,"2, 12, 202, 401",0.0,Ordovician
Sandbian isotope carbon excursion,Ordovician,"2, 12, 17, 401",0.0,Ordovician
Favacal,Ordovician,"2, 12, 265, 286, 401",0.0,Ordovician
Calapuja,Ordovician,"2, 12, 267, 401",0.0,Ordovician
Crwyn,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Fferam Ironstone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Fferam Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Gader Conglomerat,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Garn,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Gynfor Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Llandeilo Flags Middle,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Llandeilo Flags Upper,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Penterfyn Ironstone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Tandinas Shales,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Climacograptus peltifer,Ordovician,"2, 12, 346, 401",0.0,Ordovician
Glenkiln Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Pingliang,Ordovician,"2, 12, 372, 401",0.0,Ordovician
M1,Ordovician,"2, 12, 194, 401",0.0,Ordovician
Benjamin Limestone Lower,Ordovician,"2, 12, 203, 401",0.0,Ordovician
Sams Spring,Ordovician,"2, 12, 160, 401",0.0,Ordovician
Galdenoch,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Caesar Canyon,Ordovician,"2, 12, 160, 401",0.0,Ordovician
Blackcraig,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Finnarts Conglomerate,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Spothfore,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Corsewall,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Baltoniodus alobatus,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Diplograptus foliaceus,Ordovician,"2, 12, 17, 401",0.0,Ordovician
Orthograptus calcaratus,Ordovician,"2, 12, 53, 401",0.0,Ordovician
Phragmodus undatus,Ordovician,"2, 12, 118, 401",0.0,Ordovician
Burrellian,Ordovician,"2, 12, 401",0.0,Ordovician
Diplograptus multidens,Ordovician,"2, 12, 329, 401",0.0,Ordovician
Plectodina undatus,Ordovician,"2, 12, 50, 401",0.0,Ordovician
Simpson,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Bellmoor,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Kilranny Conglomerat,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Laggan,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Rockdell,Ordovician,"2, 12, 39, 401",0.0,Ordovician
La Pola,Ordovician,"2, 12, 299, 401",0.0,Ordovician
Botetourt Limestone,Ordovician,"2, 12, 188, 401",0.0,Ordovician
Chapman Ridge,Ordovician,"2, 12, 178, 401",0.0,Ordovician
Edinburg,Ordovician,"2, 12, 188, 401",0.0,Ordovician
Carters,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Eggleston,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Platteville,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Bigfork Chert,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Plattin,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Barrel Spring,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Pecatonica,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Copenhagen Upper,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Millbrig K-bentonite,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Deicke K-bentonite,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Curdsville,Ordovician,"2, 12, 22, 25, 401",0.0,Ordovician
Dolly Ridge,Ordovician,"2, 12, 22, 401",0.0,Ordovician
M4,Ordovician,"2, 12, 222, 401",0.0,Ordovician
Martinsburg,Ordovician,"2, 12, 178, 401",0.0,Ordovician
Oranda,Ordovician,"2, 12, 388, 401",0.0,Ordovician
Trenton,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Skagen Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Ceiswyn,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Decorah,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Hermitage,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Kimmswick Limestone,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Kirkfieldian,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Stickley Run,Ordovician,"2, 12, 388, 401",0.0,Ordovician
Harding,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Roughlock,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Grefsen K-bentonite,Ordovician,"2, 12, 364, 401",0.0,Ordovician
Sinsen K-bentonite,Ordovician,"2, 12, 364, 401",0.0,Ordovician
Burn Side Conglomerat,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Doon Hill Conglomerate,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Pumphouse,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Bays,Ordovician,"2, 12, 178, 401",0.0,Ordovician
Harnagian,Ordovician,"2, 12, 45, 401",0.0,Ordovician
Soudleyan,Ordovician,"2, 12, 45, 401",0.0,Ordovician
Ristiküla bed 46 K-bentonite,Ordovician,"2, 12, 214, 401",0.0,Ordovician
Glenburrell,Ordovician,"2, 12, 92, 401",0.0,Ordovician
Pont-y-cenant,Ordovician,"2, 12, 92, 401",0.0,Ordovician
Smeathen Wood,Ordovician,"2, 12, 92, 401",0.0,Ordovician
Albany,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Aldress Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Allt Ddu Mudstone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Ballymalone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Bulthy,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Carrighalia,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Cefn Gwyn Tuff,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Chatwall Flags,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Collon,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Derfel Limestone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Frondderw Tuff,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Garraun Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Glyn Gower Siltstone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Hagley Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Hagley Volcanic,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Harnage Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Harthwaite Tuff,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Hill Farm Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Kilmacrea,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Knock Pike Tuff,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Llewelyn Volcanic,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Llyn Conwy,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Lodge Volcanic Upper,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Loftusacre,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Middletown,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Nant Hir Mudstone,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Newtown Head,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Parrog Shales,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Pitts Head Tuff,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Pont-y-Ceunant Ash,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Potts Ghyll,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Stone House Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Whittery Shale,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Whittery Volcanic,Ordovician,"2, 12, 124, 401",0.0,Ordovician
Gisbornian 2,Ordovician,"2, 12, 401",0.0,Ordovician
New Enterprise,Ordovician,"2, 12, 388, 401",0.0,Ordovician
Pamelia,Ordovician,"2, 12, 157, 401",0.0,Ordovician
Bestiube,Ordovician,"2, 12, 197, 401",0.0,Ordovician
Amsterdam,Ordovician,"2, 12, 158, 401",0.0,Ordovician
Balmville,Ordovician,"2, 12, 157, 401",0.0,Ordovician
Chaumont,Ordovician,"2, 12, 157, 401",0.0,Ordovician
Kirkfield,Ordovician,"2, 12, 157, 401",0.0,Ordovician
Pawlet,Ordovician,"2, 12, 157, 401",0.0,Ordovician
Rockland,Ordovician,"2, 12, 39, 401",0.0,Ordovician
454.07,Ordovician,"2, 12, 214, 401",0.0,Ordovician
454.09,Ordovician,"2, 12, 214, 401",0.0,Ordovician
454.65,Ordovician,"2, 12, 214, 401",0.0,Ordovician
455.21,Ordovician,"2, 12, 214, 401",0.0,Ordovician
455.23,Ordovician,"2, 12, 214, 401",0.0,Ordovician
455.4,Ordovician,"2, 12, 214, 401",0.0,Ordovician
453.9,Ordovician,"2, 12, 214, 401",0.0,Ordovician
Hidden Falls,Ordovician,"2, 12, 173, 401",0.0,Ordovician
Buff Limestone,Ordovician,"2, 12, 210, 401",0.0,Ordovician
Dane,Ordovician,"2, 12, 22, 153, 401",0.0,Ordovician
Grand Detour,Ordovician,"2, 12, 22, 153, 401",0.0,Ordovician
McGregor,Ordovician,"2, 12, 22, 153, 401",0.0,Ordovician
Mifflin,Ordovician,"2, 12, 22, 153, 401",0.0,Ordovician
Blue Lower,Ordovician,"2, 12, 121, 401",0.0,Ordovician
Buff Lower,Ordovician,"2, 12, 121, 401",0.0,Ordovician
Glenwood Shale,Ordovician,"2, 12, 121, 401",0.0,Ordovician
Magnolia,Ordovician,"2, 12, 173, 401",0.0,Ordovician
Nachusa,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Quimbys Mill,Ordovician,"2, 12, 151, 153, 401",0.0,Ordovician
Chana,Ordovician,"2, 12, 153, 401",0.0,Ordovician
Hennepin,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Medusa,Ordovician,"2, 12, 151, 401",0.0,Ordovician
New Glarus,Ordovician,"2, 12, 153, 401",0.0,Ordovician
Spechts Ferry isotope carbon excursion,Ordovician,"2, 12, 153, 222, 401",0.0,Ordovician
Grand Detour isotope carbon excursion,Ordovician,"2, 12, 153, 401",0.0,Ordovician
Dement,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Forreston,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Hely,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Stillman,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Victory,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Wallgreen,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Mifflin isotope carbon excursion,Ordovician,"2, 12, 153, 401",0.0,Ordovician
Blomeyer,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Brickeys,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Briton,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Establishment,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Hazelwood,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Eldena,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Elm,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Everett,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Quimbys Mill isotope carbon excursion,Ordovician,"2, 12, 153, 401",0.0,Ordovician
Hazel Green,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Shullsburg,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Strawbridge,Ordovician,"2, 12, 151, 401",0.0,Ordovician
Gryazno,Ordovician,"2, 12, 243, 401",0.0,Ordovician
Algabas,Ordovician,"2, 12, 258, 401",0.0,Ordovician
Andryushina,Ordovician,"2, 12, 67, 401",0.0,Ordovician
Erkebidaik,Ordovician,"2, 12, 67, 401",0.0,Ordovician
Carregueira,Ordovician,"2, 12, 282, 328, 401",0.0,Ordovician
Bestamak,Ordovician,"2, 12, 67, 401",0.0,Ordovician
Maikul,Ordovician,"2, 12, 133, 401",0.0,Ordovician
Oisaksaul,Ordovician,"2, 12, 133, 401",0.0,Ordovician
Anderken,Ordovician,"2, 12, 67, 401",0.0,Ordovician
Harjala,Ordovician,"2, 12, 401",0.0,Ordovician
Conochitina senta,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Ancryochitina sp. 1,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Angochitina multiplex,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Belodina confluens,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Plectodina tenuis,Ordovician,"2, 12, 222, 401",0.0,Ordovician
Sphaerochitina gracqui / Kalochitina multispinata / Hercochitina duplicitas / Conochitina primitiva,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Keila,Ordovician,"2, 9, 12, 17, 401",0.0,Ordovician
Lexington Limestone,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Kings Falls,Ordovician,"2, 12, 193, 401",0.0,Ordovician
Grier,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Logana,Ordovician,"2, 12, 22, 25, 401",0.0,Ordovician
Economy,Ordovician,"2, 12, 397, 401",0.0,Ordovician
Southgate,Ordovician,"2, 12, 397, 401",0.0,Ordovician
Cobourg,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Shermanian,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Lianglitag,Ordovician,"2, 12, 78, 401",0.0,Ordovician
Grier Upper,Ordovician,"2, 12, 25, 401",0.0,Ordovician
Point Pleasant,Ordovician,"2, 12, 25, 401",0.0,Ordovician
Antes,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Reedsville,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Viola Springs,Ordovician,"2, 12, 22, 401",0.0,Ordovician
Beaverfoot,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Robb,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Whittaker,Ordovician,"2, 12, 114, 401",0.0,Ordovician
Lianglitake,Ordovician,"2, 12, 57, 401",0.0,Ordovician
Macedonia,Ordovician,"2, 12, 25, 401",0.0,Ordovician
Beiguoshan ,Ordovician,"2, 12, 372, 401",0.0,Ordovician
Ben Bolt,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Galena,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Glens Falls,Ordovician,"2, 12, 222, 401",0.0,Ordovician
Grier Lower,Ordovician,"2, 12, 25, 401",0.0,Ordovician
Cummingville,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Prosser,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Dogs Head,Ordovician,"2, 12, 204, 401",0.0,Ordovician
Fossil Hill Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Gleesons Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Kalimna Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Wyoming Limestone,Ordovician,"2, 12, 87, 401",0.0,Ordovician
Belonechitina hirsuta,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Saint-Daniel,Ordovician,"2, 3, 12, 175, 244, 401",0.0,Ordovician
Barrande's d1,Ordovician,"2, 3, 12, 84, 321, 401",0.0,Ordovician
Moore Hill,Ordovician,"2, 12, 156, 401",0.0,Ordovician
Big Valley,Ordovician,"2, 12, 389, 401",0.0,Ordovician
Burkes Garden Limestone,Ordovician,"2, 12, 123, 401",0.0,Ordovician
Shannondale,Ordovician,"2, 12, 123, 401",0.0,Ordovician
Hotham,Ordovician,"2, 12, 219, 401",0.0,Ordovician
Cephalopod Shale,Ordovician,"2, 3, 12, 29, 401",0.0,Ordovician
Northparkes,Ordovician,"2, 12, 47, 202, 401",0.0,Ordovician
Fengfeng,Ordovician,"2, 12, 250, 401",0.0,Ordovician
Longmendong,Ordovician,"2, 12, 250, 401",0.0,Ordovician
Goose Tickle,Ordovician,"2, 12, 47, 104, 401",0.0,Ordovician
Fengfeng Lower,Ordovician,"2, 12, 200, 401",0.0,Ordovician
Mainland,Ordovician,"2, 12, 47, 66, 401",0.0,Ordovician
Tramore,Ordovician,"2, 12, 47, 48, 49, 401",0.0,Ordovician
Chudleigh Sub,Ordovician,"2, 12, 47, 229, 401",0.0,Ordovician
Jeleniow,Ordovician,"2, 12, 47, 48, 240, 401",0.0,Ordovician
Morawica Shale,Ordovician,"2, 12, 47, 48, 240, 401",0.0,Ordovician
Temperance,Ordovician,"2, 12, 47, 202, 401",0.0,Ordovician
Etasje 4aβ,Ordovician,"2, 12, 28, 47, 48, 401",0.0,Ordovician
Kielno Variegated Limestone,Ordovician,"2, 12, 38, 401",0.0,Ordovician
Cargo Volcanics,Ordovician,"2, 12, 202, 401",0.0,Ordovician
Etasje 4a,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Basses-aux-Canes,Ordovician,"2, 12, 47, 48, 129, 401",0.0,Ordovician
Ombret,Ordovician,"2, 12, 47, 48, 129, 401",0.0,Ordovician
Sart-Bernard,Ordovician,"2, 12, 47, 48, 129, 401",0.0,Ordovician
Vitrival-Bruyere,Ordovician,"2, 12, 47, 48, 129, 401",0.0,Ordovician
Rob Camp,Ordovician,"2, 12, 47, 48, 166, 401",0.0,Ordovician
Viru,Ordovician,"2, 12, 401",0.0,Ordovician
Dalby Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Santa Gertrudis,Ordovician,"2, 12, 358, 401",0.0,Ordovician
Laval Upper,Ordovician,"2, 12, 51, 401",0.0,Ordovician
Fossum,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Furuberget,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Hovinsholm,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Chasmops Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Ludibundus Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Azei,Ordovician,"2, 12, 282, 401",0.0,Ordovician
Oued Saret,Ordovician,"2, 12, 282, 401",0.0,Ordovician
Fleury,Ordovician,"2, 12, 47, 48, 143, 401",0.0,Ordovician
Head,Ordovician,"2, 12, 47, 48, 143, 401",0.0,Ordovician
Scott,Ordovician,"2, 12, 47, 48, 143, 401",0.0,Ordovician
Wait,Ordovician,"2, 12, 47, 48, 143, 401",0.0,Ordovician
Ancistroceras Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Crassicauda Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Cystidean Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Echinosphaerites Limestone,Ordovician,"2, 11, 12, 401",0.0,Ordovician
Lower Chasmops Limestone,Ordovician,"2, 11, 12, 29, 401",0.0,Ordovician
Ampyx Limestone,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Lower Chasmops Shale,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Black Limestone,Ordovician,"2, 12, 39, 401",0.0,Ordovician
Etasje 4b,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Oxhe,Ordovician,"2, 12, 47, 48, 129, 401",0.0,Ordovician
Copenhagen,Ordovician,"2, 12, 17, 401",0.0,Ordovician
Beloit Limestone,Ordovician,"2, 12, 47, 48, 121, 401",0.0,Ordovician
Beloit,Ordovician,"2, 12, 47, 48, 210, 401",0.0,Ordovician
Barrande's d3,Ordovician,"2, 12, 47, 48, 321, 401",0.0,Ordovician
Cernin,Ordovician,"2, 12, 47, 48, 321, 401",0.0,Ordovician
Trubin Shale,Ordovician,"2, 12, 47, 48, 321, 401",0.0,Ordovician
Peery,Ordovician,"2, 12, 47, 48, 83, 123, 401",0.0,Ordovician
Del'gey,Ordovician,"2, 12, 399, 401",0.0,Ordovician
Kilgen Lake,Ordovician,"2, 12, 234, 401",0.0,Ordovician
Serw Volcanic,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Castro,Ordovician,"2, 12, 47, 48, 280, 282, 401",0.0,Ordovician
Belvoir,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Aijianshanian,Ordovician,"2, 12, 102, 401",0.0,Ordovician
Gowna,Ordovician,"2, 12, 47, 48, 124, 401",0.0,Ordovician
Coelosphaeridium,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Cyclocrinus,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Duncannon Volcanic,Ordovician,"2, 12, 47, 48, 49, 401",0.0,Ordovician
Robergia,Ordovician,"2, 12, 29, 401",0.0,Ordovician
Dicellograptus Shale,Ordovician,"2, 12, 47, 48, 120, 401",0.0,Ordovician
Nucice,Ordovician,"2, 12, 47, 48, 254, 401",0.0,Ordovician
Yst'nalednaya,Ordovician,"2, 12, 47, 399, 401",0.0,Ordovician
Kaki Bukit,Ordovician,"2, 12, 24, 47, 401",0.0,Ordovician
Sasino Shale,Ordovician,"2, 12, 38, 47, 401",0.0,Ordovician
St. Martin,Ordovician,"2, 12, 75, 401",0.0,Ordovician
5b,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Cobbly Limestone,Ordovician,"2, 12, 83, 401",0.0,Ordovician
Whistle Creek Limestone,Ordovician,"2, 12, 47, 48, 83, 401",0.0,Ordovician
Lurich,Ordovician,"2, 12, 47, 48, 389, 401",0.0,Ordovician
Upper Chasmops Limestone,Ordovician,"2, 11, 12, 47, 48, 401",0.0,Ordovician
Etasje 4bβ,Ordovician,"2, 12, 28, 47, 48, 401",0.0,Ordovician
Etasje 4bδ1-2,Ordovician,"2, 12, 28, 47, 48, 401",0.0,Ordovician
Caradocian,Ordovician,"2, 12, 47, 48, 126, 335, 401",0.0,Ordovician
Melaz Shuqran,Ordovician,"2, 12, 47, 48, 319, 401",0.0,Ordovician
M'Clintock,Ordovician,"2, 12, 47, 48, 270, 401",0.0,Ordovician
Baiyanhuashan Lower,Ordovician,"2, 12, 47, 48, 371, 401",0.0,Ordovician
Melez Chograne,Ordovician,"2, 12, 47, 48, 319, 401",0.0,Ordovician
Huangnigang,Ordovician,"2, 12, 47, 48, 371, 401",0.0,Ordovician
Shuinychang,Ordovician,"2, 12, 47, 48, 371, 401",0.0,Ordovician
Stan Lower,Ordovician,"2, 12, 27, 47, 401",0.0,Ordovician
Samysh Body,Ordovician,"2, 12, 400, 401",0.0,Ordovician
Gordon Limestone Sub,Ordovician,"2, 3, 12, 47, 48, 84, 217, 233, 401",0.0,Ordovician
Pomorze,Ordovician,"2, 12, 47, 48, 240, 401",0.0,Ordovician
Diaochuanggou,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Basco,Ordovician,"2, 12, 176, 401",0.0,Ordovician
Perkins Canyon,Ordovician,"2, 12, 47, 176, 401",0.0,Ordovician
Valmy,Ordovician,"2, 12, 47, 48, 176, 401",0.0,Ordovician
Edjeleh,Ordovician,"2, 12, 238, 401",0.0,Ordovician
Anagua,Ordovician,"2, 12, 282, 401",0.0,Ordovician
Ohanet,Ordovician,"2, 12, 282, 401",0.0,Ordovician
Oued Ahara,Ordovician,"2, 12, 282, 401",0.0,Ordovician
Spinachitina cervicornis,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Spinachitina sp. A,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Johvi,Ordovician,"2, 3, 12, 401",0.0,Ordovician
Amorphognathus ventilatus,Ordovician,"2, 9, 12, 401",0.0,Ordovician
Selby Limestone,Ordovician,"2, 12, 17, 401",0.0,Ordovician
Blidene,Ordovician,"2, 9, 12, 19, 401",0.0,Ordovician
Lukstai,Ordovician,"2, 8, 12, 401",0.0,Ordovician
Vasalemma,Ordovician,"2, 12, 18, 401",0.0,Ordovician
Vasavere,Ordovician,"2, 8, 12, 401",0.0,Ordovician
Isalaux stricta,Ordovician,"2, 12, 399, 401",0.0,Ordovician
Baimazai,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Bulukeqi,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Chaitsun Upper,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Dongkengkou,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Guyu,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Jianling,Ordovician,"2, 12, 47, 48, 250, 401",0.0,Ordovician
Kekesaleixi,Ordovician,"2, 12, 250, 401",0.0,Ordovician
