name,oldest,youngest,ts_count,refs,rule
Mohawkian,Sandbian,Katian,1.0,2,2.0
Nabala,Katian,Katian,0.0,"12, 2",2.0
Neichiashanian,Sandbian,Katian,1.0,"12, 2",2.0
Oandu,Katian,Katian,0.0,"12, 2",2.0
Pirgu,Katian,Katian,0.0,"12, 2",2.0
Pusgillian,Katian,Katian,0.0,"12, 2",2.0
Rakvere,Katian,Katian,0.0,"12, 2",2.0
Rawtheyan,Katian,Katian,0.0,"12, 2",2.0
Richmondian,Katian,Katian,0.0,"12, 2",2.0
Streffordian,Katian,Katian,0.0,"12, 2",2.0
Upper Berounian,Katian,Katian,0.0,2,2.0
Vormsi,Katian,Katian,0.0,"12, 2",2.0
Burrellian,Sandbian,Sandbian,0.0,"12, 2",2.0
Bighorn Lower,Katian,Katian,0.0,46,2.0
Bighorn Upper,Katian,Katian,0.0,46,2.0
Cat Head,Katian,Katian,0.0,46,2.0
Dog Head,Katian,Katian,0.0,46,2.0
Fort Garry,Katian,Katian,0.0,46,2.0
Herald,Katian,Katian,0.0,46,2.0
Horseshoe Mountain,Katian,Katian,0.0,46,2.0
Lander Sandstone,Katian,Katian,0.0,46,2.0
Leigh,Katian,Katian,0.0,46,2.0
Red River,Katian,Katian,0.0,46,2.0
Selkirk,Katian,Katian,0.0,46,2.0
Steamboat Point,Katian,Katian,0.0,46,2.0
Stonewall,Katian,Katian,0.0,46,2.0
Stony Mountain,Katian,Katian,0.0,46,2.0
Vaureal,Katian,Katian,0.0,46,2.0
Winnipeg,Katian,Katian,0.0,46,2.0
Yeoman,Katian,Katian,0.0,46,2.0
Khankhara,Sandbian,Katian,1.0,400,2.0
Bromide,Sandbian,Sandbian,0.0,223,2.0
Adze,Sandbian,Sandbian,0.0,19,2.0
Pääsküla,Sandbian,Sandbian,0.0,18,2.0
Saue,Sandbian,Sandbian,0.0,18,2.0
Vasalemma,Sandbian,Sandbian,0.0,18,2.0
Chertovskian,Sandbian,Sandbian,0.0,"400, 335, 399, 2",2.0
Anderken,Sandbian,Sandbian,0.0,"70, 258",2.0
Baigara,Sandbian,Sandbian,0.0,133,2.0
Maikul,Sandbian,Sandbian,0.0,133,2.0
Oisaksaul,Sandbian,Sandbian,0.0,133,2.0
Aurelucian,Sandbian,Sandbian,0.0,"12, 2",2.0
Gisbornian,Sandbian,Sandbian,0.0,"12, 2",2.0
Harjala,Sandbian,Sandbian,0.0,2,2.0
Kukruse,Sandbian,Sandbian,0.0,"12, 2",2.0
Lower Berounian,Sandbian,Sandbian,0.0,2,2.0
Turinian,Sandbian,Sandbian,0.0,2,2.0
Haljala,Sandbian,Sandbian,0.0,12,2.0
Kallholn,Rhuddanian,Rhuddanian,0.0,30,2.0
Ugorian,Floian,Floian,0.0,"2, 400, 335, 399, 106",2.0
Kogashik,Floian,Floian,0.0,258,2.0
Bendigonian,Floian,Floian,0.0,"12, 2",2.0
Billingen,Floian,Floian,0.0,"12, 2",2.0
Blackhillsian,Floian,Floian,0.0,"12, 2",2.0
Chewtonian,Floian,Floian,0.0,"12, 2",2.0
Lower Arenigian,Floian,Floian,0.0,2,2.0
Moridunian,Floian,Floian,0.0,"12, 2",2.0
Yushanian,Floian,Floian,0.0,12,2.0
Santa Justa,Floian,Floian,0.0,134,2.0
Conochitina cucumis,Dapingian,Darriwilian,1.0,9,3.9
Cyathochitina regnelli,Darriwilian,Darriwilian,0.0,3,3.9
Cyathochitina primitiva,Tremadocian,Darriwilian,3.0,3,3.9
Isograptus victoriae,Dapingian,Dapingian,0.0,3,3.9
Leontiella gloriosa,Floian,Darriwilian,2.0,399,3.9
Gymnograptus linnarssoni,Darriwilian,Darriwilian,0.0,321,3.9
Didymograptus jiangxiensis,Darriwilian,Darriwilian,0.0,3,3.9
Pseudamplexograptus distichus,Darriwilian,Darriwilian,0.0,321,3.9
Armoricochitina armoricana,Floian,Darriwilian,2.0,321,3.9
Cyathochitina jenkinsi,Darriwilian,Darriwilian,0.0,321,3.9
Conochitina turgida / Conochitina subcylindrica,Darriwilian,Darriwilian,0.0,3,3.9
Cyathochitina sebyensis,Sandbian,Sandbian,0.0,14,3.9
Expansograptus hirundo / Undulograptus austrodentatus,Darriwilian,Darriwilian,0.0,346,3.9
Conochitina clavaherculi,Darriwilian,Sandbian,1.0,3,3.9
Corymbograptus retroflexus,Darriwilian,Darriwilian,0.0,321,3.9
Conochitina pirum,Darriwilian,Darriwilian,0.0,3,3.9
Placoparia Placoparia cambriensis,Dapingian,Darriwilian,1.0,321,3.9
Sivorthis noctilio,Darriwilian,Darriwilian,0.0,321,3.9
Acrograptus ellesae,Darriwilian,Darriwilian,0.0,3,3.9
Didymograptus callotheca,Floian,Darriwilian,2.0,3,3.9
Levisograptus dentatus,Darriwilian,Darriwilian,0.0,16,3.9
Nicholsonograptus fasciculatus,Darriwilian,Darriwilian,0.0,53,3.9
Cyathochitina calix,Darriwilian,Darriwilian,0.0,321,3.9
Expansograptus kirgisicus,Darriwilian,Darriwilian,0.0,346,3.9
Holmograptus lentus,Darriwilian,Darriwilian,0.0,3,3.9
Eoplacognathus pseudoplanus,Darriwilian,Darriwilian,0.0,16,3.9
Yangtzeplacognathus crassus,Darriwilian,Darriwilian,0.0,16,3.9
Didymograptus bifidus,Darriwilian,Darriwilian,0.0,346,3.9
Didymograptus clavulus,Darriwilian,Darriwilian,0.0,346,3.9
Cacemia ribeiroi,Floian,Darriwilian,2.0,321,3.9
Eodalmanitina destombesi nava,Floian,Darriwilian,2.0,321,3.9
Eodalmanitina macrophtalma,Darriwilian,Darriwilian,0.0,321,3.9
Heterorthina morgatensis,Darriwilian,Darriwilian,0.0,321,3.9
Placoparia (Coplacoparia) tournemini,Floian,Darriwilian,2.0,321,3.9
Expansograptus jakovlevi / Amplexograptus coelatus,Darriwilian,Darriwilian,0.0,346,3.9
Histiodella bellburnensis,Darriwilian,Darriwilian,0.0,380,3.9
Histiodella kristinae,Darriwilian,Darriwilian,0.0,380,3.9
Lenodus variabilis,Darriwilian,Darriwilian,0.0,72,3.9
Didymograptus geminus / Expansograptus jakovlevi / Amplexograptus coelatus,Darriwilian,Darriwilian,0.0,400,3.9
Expansograptus balhaschensis/ Expansograptus kirgisicus,Darriwilian,Darriwilian,0.0,400,3.9
pre-flexuosus,Darriwilian,Darriwilian,0.0,191,3.9
Pygodus anitae,Darriwilian,Darriwilian,0.0,382,3.9
Pygodus magnus,Darriwilian,Darriwilian,0.0,382,3.9
Asaphus platyurus,Floian,Darriwilian,2.0,16,3.9
Pygodus lunnensis,Floian,Darriwilian,2.0,16,3.9
Laufeldochitina striata,Darriwilian,Darriwilian,0.0,9,3.9
Conochitina parvicolla,Darriwilian,Darriwilian,0.0,346,3.9
Aegiromena mariana,Darriwilian,Sandbian,1.0,321,3.9
Crozonorthis musculosa,Darriwilian,Darriwilian,0.0,321,3.9
Heterorthina kerfornei,Darriwilian,Darriwilian,0.0,321,3.9
Morgatia hupei,Darriwilian,Darriwilian,0.0,321,3.9
Morgatia primitiva,Darriwilian,Darriwilian,0.0,321,3.9
Placoparia (Coplacoparia) borni,Darriwilian,Sandbian,1.0,321,3.9
Placoparia borni,Darriwilian,Darriwilian,0.0,321,3.9
Baltoplacognathus reclinatus,Darriwilian,Darriwilian,0.0,51,3.9
Baltoplacognathus robustus,Darriwilian,Darriwilian,0.0,51,3.9
Eoplacognathus lindstroemi,Darriwilian,Darriwilian,0.0,51,3.9
Yangtzeplacognathus foliaceus,Darriwilian,Darriwilian,0.0,14,3.9
Yangtzeplacognathus jianyeensis-Pygodus anserinus,Darriwilian,Sandbian,1.0,382,3.9
Yangtzeplacognathus protoramosus,Darriwilian,Darriwilian,0.0,14,3.9
Didymograptus spinulosus,Darriwilian,Darriwilian,0.0,321,3.9
Neseuretus tristani,Darriwilian,Darriwilian,0.0,387,3.9
Belonechitina hirsuta / Lagenochitina sp. A,Darriwilian,Sandbian,1.0,3,3.9
Conochitina tuberculata,Darriwilian,Sandbian,1.0,3,3.9
Zeliszkella toledana,Darriwilian,Darriwilian,0.0,321,3.9
Paraglossograptus tentaculatus,Darriwilian,Darriwilian,0.0,346,3.9
Phragmodus borealis,Darriwilian,Darriwilian,0.0,346,3.9
Asaphus expansus,Darriwilian,Darriwilian,0.0,16,3.9
Lenodus antivariabilis,Darriwilian,Darriwilian,0.0,16,3.9
Megistaspis limbata,Darriwilian,Darriwilian,0.0,16,3.9
Arienigraptus zhejiangensis,Darriwilian,Darriwilian,0.0,54,3.9
Undulograptus sinicus,Darriwilian,Darriwilian,0.0,54,3.9
Cardiograptus morsus,Darriwilian,Darriwilian,0.0,346,3.9
Glyptoconus quadraplicatus,Dapingian,Darriwilian,1.0,346,3.9
Tangshanodus tangshanensis,Dapingian,Dapingian,0.0,72,3.9
Phragmodus primus,Darriwilian,Darriwilian,0.0,346,3.9
Leoniella,Darriwilian,Darriwilian,0.0,346,3.9
Homotellus,Darriwilian,Darriwilian,0.0,346,3.9
Exigraptus clavus,Dapingian,Dapingian,0.0,53,3.9
Oncograptus,Dapingian,Dapingian,0.0,3,3.9
Periodon aff. flabellum,Dapingian,Dapingian,0.0,326,3.9
Periodon hankensis,Dapingian,Dapingian,0.0,326,3.9
Conochitina langei / Conochitina brevis,Floian,Dapingian,1.0,3,3.9
Isograptus victoriae maximo-divergens,Dapingian,Dapingian,0.0,53,3.9
Isograptus caduceus imitatus,Dapingian,Dapingian,0.0,400,3.9
Isograptus deflexus,Dapingian,Dapingian,0.0,400,3.9
Isograptus maximo-divergens,Dapingian,Dapingian,0.0,400,3.9
Paroistodus navis,Dapingian,Dapingian,0.0,72,3.9
Oepikodus intermedius,Floian,Dapingian,1.0,326,3.9
Paroistodus triangularis,Dapingian,Dapingian,0.0,72,3.9
Jumudontus gananda,Floian,Floian,0.0,72,3.9
Acanthograptus suecicus,Floian,Floian,0.0,53,3.9
Oncograptus / Isograptus,Dapingian,Dapingian,0.0,346,3.9
Undulograptus sinodentatus - Cardiograptus,Dapingian,Dapingian,0.0,400,3.9
Tripodus laevis,Floian,Dapingian,1.0,113,3.9
Biolgina,Floian,Dapingian,1.0,346,3.9
Pteracontiodus cryptodens,Floian,Dapingian,1.0,346,3.9
Lagenochitina esthonica / Conochitina raymondi,Floian,Floian,0.0,3,3.9
Taihungshania miqueli,Tremadocian,Floian,1.0,383,3.9
Taihungshania shui landeyranensis,Floian,Floian,0.0,383,3.9
Colpocoryphe maynardensis,Floian,Floian,0.0,383,3.9
Neseuretus (N.) arenosus,Floian,Floian,0.0,383,3.9
Baltograptus deflexus,Floian,Floian,0.0,53,3.9
Pendeograptus fruticosus 3 / 4br,Floian,Floian,0.0,53,3.9
Pendeograptus fruticosus 3br,Floian,Floian,0.0,53,3.9
Pendeograptus fruticosus 4br,Floian,Floian,0.0,3,3.9
Acrograptus filiformis,Floian,Floian,0.0,54,3.9
Didymograptellus eobifidus,Floian,Floian,0.0,54,3.9
Didymograptus balticus,Floian,Floian,0.0,346,3.9
Pseudophyllograptus angustifolius elongatus / Expansograptus broggeri,Floian,Floian,0.0,400,3.9
Phyllograptus elongatus,Floian,Floian,0.0,3,3.9
Protopliomerella contracta,Tremadocian,Floian,1.0,385,3.9
G-2 Hintze 1953,Tremadocian,Floian,1.0,165,3.9
H Hintze 1953,Floian,Floian,0.0,165,3.9
Prioniodus evae,Floian,Floian,0.0,13,3.9
Acrograptus balticus,Floian,Floian,0.0,400,3.9
Aurilobodus leptosomatus,Floian,Floian,0.0,72,3.9
Loxodus dissectus,Floian,Floian,0.0,72,3.9
Scolopodus sunanensis,Floian,Floian,0.0,72,3.9
Tetragraptus fruticosus,Floian,Floian,0.0,146,3.9
Pendeograptus fruticosus / Tetragraptus approximatus,Floian,Floian,0.0,53,3.9
Tetragraptus akzharensis,Floian,Floian,0.0,3,3.9
Scolopodus cornutiformis,Floian,Floian,0.0,346,3.9
Acodus kechikaensis,Tremadocian,Floian,1.0,191,3.9
Parasseratognathus paltodiformis,Floian,Floian,0.0,77,3.9
Prioniodus honghuayuanensis,Floian,Floian,0.0,"77, 71",3.9
I Hintze 1953,Floian,Floian,0.0,165,3.9
J Hintze 1953,Floian,Floian,0.0,165,3.9
J Ross 1968,Floian,Floian,0.0,165,3.9
K Hintze 1953,Floian,Floian,0.0,165,3.9
Desmochitina ex. gr. minor,Tremadocian,Floian,1.0,237,3.9
Acodus deltatus / Paroistodus proteus,Tremadocian,Floian,1.0,272,3.9
Expansograptus extensus,Floian,Floian,0.0,346,3.9
Oneotodus costatus,Tremadocian,Floian,1.0,326,3.9
Hintzeia celsaora,Tremadocian,Floian,1.0,385,3.9
Rossaspis superciliosa,Tremadocian,Floian,1.0,385,3.9
F Hintze 1953,Tremadocian,Floian,1.0,165,3.9
G-1 Hintze 1953,Tremadocian,Floian,1.0,165,3.9
Tripodus,Tremadocian,Floian,1.0,3,3.9
Paroistodus parallelus,Tremadocian,Floian,1.0,77,3.9
Prioniodus adami,Tremadocian,Floian,1.0,77,3.9
Scalpellodus tersus,Tremadocian,Tremadocian,0.0,72,3.9
Serratognathus bilobatus,Tremadocian,Floian,1.0,77,3.9
Serratognathus diversus,Tremadocian,Floian,1.0,77,3.9
Serratognathus extensus,Tremadocian,Floian,1.0,77,3.9
Triangulodus bifidus,Tremadocian,Floian,1.0,77,3.9
Fungochitina spinifera,Katian,Hirnantian,1.0,9,3.9
Conochitina scabra,Katian,Hirnantian,1.0,17,3.9
Amplexograptus manitoulinensis,Katian,Katian,0.0,118,3.9
Dicellograptus ornatus,Katian,Katian,0.0,3,3.9
Periodon grandis,Katian,Katian,0.0,346,3.9
Lagenochitina dalbyensis / Desmochitina lecantiella,Sandbian,Katian,1.0,346,3.9
Tanuchitina oulebsiri,Katian,Hirnantian,1.0,400,3.9
Ancyrochitina ellisbayensis / Spinachitina taugourdeaui,Katian,Hirnantian,1.0,3,3.9
Belonechitina gamachiana,Katian,Hirnantian,1.0,3,3.9
Conochitina rugata,Sandbian,Hirnantian,2.0,3,3.9
Conochitina scabra / Spinachitina taugourdeaui,Katian,Hirnantian,1.0,3,3.9
Cyathochitina vaurealensis ,Katian,Hirnantian,1.0,3,3.9
Hercochitina crickmayi,Katian,Hirnantian,1.0,3,3.9
Hyalochitina hyalophrys,Sandbian,Hirnantian,2.0,3,3.9
Tanuchitina anticostiensis,Katian,Hirnantian,1.0,3,3.9
Tanuchitina bergstroemi,Sandbian,Hirnantian,2.0,3,3.9
Aphelognathus pyramidalis,Katian,Hirnantian,1.0,27,3.9
Normalograptus extraordinarius / Normalograptus ojsuensis,Hirnantian,Hirnantian,0.0,53,3.9
Bellimurina sibirica,Hirnantian,Hirnantian,0.0,346,3.9
Climacograptus supernus,Katian,Hirnantian,1.0,346,3.9
Dicellograptus / Glyptograptus / Orthograptus,Hirnantian,Hirnantian,0.0,346,3.9
Ozarkodina hassi,Hirnantian,Hirnantian,0.0,17,3.9
Parakidograptus acuminatus,Hirnantian,Hirnantian,0.0,316,3.9
Conochitina micracantha,Hirnantian,Hirnantian,0.0,346,3.9
Akidograptus ascensus,Hirnantian,Hirnantian,0.0,321,3.9
Neodiplograptus charis,Hirnantian,Hirnantian,0.0,321,3.9
Archiclimacograptus vulgatus,Katian,Katian,0.0,321,3.9
Deanaspis malladai,Katian,Katian,0.0,321,3.9
Svobodaina havliceki,Katian,Katian,0.0,321,3.9
Corynoides americanus,Katian,Katian,0.0,222,3.9
Geniculograptus pygmaeus,Katian,Katian,0.0,222,3.9
Orthograptus ruedemanni,Katian,Katian,0.0,222,3.9
Acanthochitina cancellata,Katian,Katian,0.0,3,3.9
Armoricochitina reticulifera,Katian,Katian,0.0,3,3.9
Conochitina pygmaea / Hercochitina cristata / Ancyrochitlna spongiosa,Katian,Katian,0.0,3,3.9
Cyathochitina angusta,Katian,Katian,0.0,3,3.9
Cekovia perplexa,Katian,Katian,0.0,321,3.9
Holdenia insculpta,Katian,Katian,0.0,321,3.9
Leangella (Leptestiina) prantli,Katian,Katian,0.0,321,3.9
Conochitina senta,Sandbian,Katian,1.0,3,3.9
Aegiromena meneghiniana,Katian,Katian,0.0,321,3.9
Stenopareia cf. oblita,Katian,Katian,0.0,321,3.9
Archiclimacograptus trubinensis,Katian,Katian,0.0,321,3.9
Crozonaspis dujardini,Katian,Katian,0.0,321,3.9
Deanaspis seunesi,Katian,Katian,0.0,321,3.9
Svobodaina armoricana,Katian,Katian,0.0,321,3.9
Orthograptus truncatus intermedius,Katian,Katian,0.0,360,3.9
Nankinolithus nankinensis,Katian,Katian,0.0,54,3.9
Tetraprioniodus elegans,Katian,Katian,0.0,346,3.9
Diceratograptus mirus,Katian,Katian,0.0,54,3.9
Tangyagraptus typicus,Katian,Katian,0.0,54,3.9
Boreadorthis,Katian,Katian,0.0,346,3.9
Dolborella bifunctata,Katian,Katian,0.0,346,3.9
Orthograptus quadrimucronatus / Dicellograptus johnstrupi,Katian,Katian,0.0,3,3.9
Sinoceras chinense,Sandbian,Katian,1.0,53,3.9
Climacograptus peltifer / Diplograptus multidens,Sandbian,Sandbian,0.0,400,3.9
Diplograptus ingens wellingtonensis,Katian,Katian,0.0,346,3.9
Phragmodus undatis,Katian,Katian,0.0,346,3.9
Ancryochitina sp. 1,Sandbian,Katian,1.0,3,3.9
Sphaerochitina gracqui / Kalochitina multispinata / Hercochitina duplicitas / Conochitina primitiva,Sandbian,Katian,1.0,3,3.9
Amplexograptus inuiti,Katian,Katian,0.0,63,3.9
Sagittodontus robustus,Sandbian,Katian,1.0,346,3.9
Dicranograptus kiki,Katian,Katian,0.0,346,3.9
Phragmodus undatus,Sandbian,Sandbian,0.0,88,3.9
Angochitina multiplex,Sandbian,Katian,1.0,3,3.9
Spinachitina cervicornis,Sandbian,Katian,1.0,3,3.9
Spinachitina sp. A,Sandbian,Katian,1.0,3,3.9
Acanthocordylodus festus,Sandbian,Katian,1.0,399,3.9
Ozarkodina dolborica,Sandbian,Katian,1.0,399,3.9
Proteuloma geinitzi,Tremadocian,Tremadocian,0.0,247,3.9
Shumardia (C.) pusilla,Tremadocian,Tremadocian,0.0,247,3.9
Euloma filacovi,Tremadocian,Tremadocian,0.0,383,3.9
Adelograptus hunnebergensis,Tremadocian,Tremadocian,0.0,3,3.9
Bryograptus tintinniformis,Tremadocian,Tremadocian,0.0,53,3.9
Dichelepyge sinensis,Tremadocian,Tremadocian,0.0,53,3.9
Adelograptus,Tremadocian,Tremadocian,0.0,"27, 273, 276",3.9
Adelograptus / Paradelograptus antiguus,Tremadocian,Tremadocian,0.0,346,3.9
Acanthograptus sinensis,Tremadocian,Tremadocian,0.0,53,3.9
Adelograptus / Clonograptus,Tremadocian,Tremadocian,0.0,54,3.9
Polycostatus oneotensis,Tremadocian,Tremadocian,0.0,346,3.9
Triograptus osloensis - Aletograptus hyperboreus,Tremadocian,Tremadocian,0.0,346,3.9
Paltous deltifer deltifer,Tremadocian,Tremadocian,0.0,273,3.9
Adelograptus victoriae,Tremadocian,Tremadocian,0.0,3,3.9
Araneograptus pulchellus /  Araneograptus macgillivrayi,Tremadocian,Tremadocian,0.0,53,3.9
Araneograptus matanensis,Tremadocian,Tremadocian,0.0,27,3.9
Anisograptus matanensis,Tremadocian,Tremadocian,0.0,53,3.9
Symphysurina,Tremadocian,Tremadocian,0.0,385,3.9
A Ross 1968,Tremadocian,Tremadocian,0.0,165,3.9
B Hintze 1953,Tremadocian,Tremadocian,0.0,165,3.9
B Ross 1968,Tremadocian,Tremadocian,0.0,165,3.9
Clavohamulus hintzei,Tremadocian,Tremadocian,0.0,349,3.9
Cordylodus lindstromi,Tremadocian,Tremadocian,0.0,349,3.9
Monocostodus sevierensis,Tremadocian,Tremadocian,0.0,349,3.9
low diversity interval,Tremadocian,Tremadocian,0.0,3,3.9
Tesselacauda,Tremadocian,Tremadocian,0.0,385,3.9
E Hintze 1953,Tremadocian,Tremadocian,0.0,165,3.9
Acanthodus lineatus,Tremadocian,Tremadocian,0.0,72,3.9
Paltodus deltifer pristinus,Tremadocian,Tremadocian,0.0,273,3.9
Psigraptus jacksoni,Tremadocian,Tremadocian,0.0,378,3.9
Rhabdinopora flabelliformis / S. dichotomus,Tremadocian,Tremadocian,0.0,53,3.9
Triograptus / Anisograptus,Tremadocian,Tremadocian,0.0,3,3.9
Hysterolenus asiaticus,Tremadocian,Tremadocian,0.0,53,3.9
Rhabdinopora flabelliformis anglica,Tremadocian,Tremadocian,0.0,27,3.9
Rhabdinopora taojiangensis,Tremadocian,Tremadocian,0.0,378,3.9
Kiaerograptus,Tremadocian,Tremadocian,0.0,27,3.9
Rhabdinopora f. praeparabola / Rhabdinopora f. parabola,Tremadocian,Tremadocian,0.0,346,3.9
Rhabdinopora socialis / flabelliformis / desmograptoides / parabola,Tremadocian,Tremadocian,0.0,3,3.9
Paltodus spurius,Tremadocian,Tremadocian,0.0,177,3.9
Cordylodus rotundatus,Tremadocian,Tremadocian,0.0,72,3.9
Utahconus beimataoensis,Tremadocian,Tremadocian,0.0,72,3.9
Bellefontia-Xenostegium,Tremadocian,Tremadocian,0.0,385,3.9
Leiostegium-Kainella,Tremadocian,Tremadocian,0.0,385,3.9
Paraplethopeltis,Tremadocian,Tremadocian,0.0,385,3.9
C Hintze 1953,Tremadocian,Tremadocian,0.0,165,3.9
D Hintze 1953,Tremadocian,Tremadocian,0.0,165,3.9
Eopatokephalus-Ijacephalus,Tremadocian,Tremadocian,0.0,346,3.9
Angochitina curvata,Darriwilian,Sandbian,1.0,3,3.9
Laufeldochitina stentor,Darriwilian,Sandbian,1.0,9,3.9
Prioniodus variabilis,Sandbian,Sandbian,0.0,50,3.9
Eisenackitina rhenana,Sandbian,Sandbian,0.0,3,3.9
Climacograptus peltifer / Climacograptus antiquus lineatus,Sandbian,Sandbian,0.0,346,3.9
Dicranograptus sinensis,Sandbian,Sandbian,0.0,54,3.9
Arrnoriachitina granulifera,Sandbian,Sandbian,0.0,9,3.9
Crozonaspis chauveli,Sandbian,Sandbian,0.0,321,3.9
Tenuiseptorthis loii,Sandbian,Sandbian,0.0,321,3.9
Jezercia,Sandbian,Sandbian,0.0,321,3.9
Marrolithus bureaui,Sandbian,Sandbian,0.0,321,3.9
Scolopodus paucicostatus,Tremadocian,Darriwilian,3.0,72,3.9
Scolopodus pseudoplanus,Tremadocian,Darriwilian,3.0,72,3.9
Scolopodus opimus,Dapingian,Darriwilian,1.0,72,3.9
Scolopodus quadraplicatus,Dapingian,Darriwilian,1.0,107,3.9
Microzarkodina hagetiana,Darriwilian,Darriwilian,0.0,16,3.9
Asaphus raniceps,Darriwilian,Darriwilian,0.0,16,3.9
Microzarkodina ozarkodella,Darriwilian,Darriwilian,0.0,380,3.9
Paroistodus horridus,Darriwilian,Darriwilian,0.0,15,3.9
Anomalorthis,Darriwilian,Darriwilian,0.0,379,3.9
Periodon zgierzensis,Darriwilian,Darriwilian,0.0,380,3.9
Amorphognathus variabilis,Darriwilian,Darriwilian,0.0,372,3.9
Acontiodus linxiensis,Floian,Darriwilian,2.0,72,3.9
Eoplacognathus reclinatus,Darriwilian,Darriwilian,0.0,188,3.9
Eoplacognathus robustus,Darriwilian,Darriwilian,0.0,188,3.9
Plectodina fragilis,Darriwilian,Darriwilian,0.0,72,3.9
Amorphognathus antivariabilis,Darriwilian,Darriwilian,0.0,372,3.9
Microzakodina parva,Darriwilian,Darriwilian,0.0,16,3.9
Histodiella holodentata–Tangshanodus tangshanensis,Dapingian,Dapingian,0.0,381,3.9
Isograptus divergens,Dapingian,Dapingian,0.0,250,3.9
K Ross 1968,Floian,Dapingian,1.0,165,3.9
L Hintze 1953,Floian,Dapingian,1.0,165,3.9
Conochitina raymondi,Floian,Floian,0.0,346,3.9
Baltoniodus communis,Floian,Floian,0.0,72,3.9
Corymbograptus deflexus,Floian,Floian,0.0,72,3.9
Didymograptus deflexus,Floian,Floian,0.0,160,3.9
Trigonocerca typica,Floian,Floian,0.0,165,3.9
Carolinites nevadensis,Floian,Floian,0.0,386,3.9
Strigigenalis plicolabeona,Floian,Floian,0.0,386,3.9
Aurilobodus leptosomatus - Loxodus dissectus,Floian,Floian,0.0,381,3.9
Presbynileus ibexensis,Floian,Floian,0.0,386,3.9
Pseudocybele nasuta,Floian,Floian,0.0,386,3.9
Pseudocybele paranasuta,Floian,Floian,0.0,386,3.9
Hesperonomiella minor,Floian,Floian,0.0,165,3.9
Pseudophyllograptus angustifolius elongatus,Floian,Floian,0.0,346,3.9
Bolbocephalus stitti,Tremadocian,Floian,1.0,386,3.9
Petigurus cullisoni,Tremadocian,Floian,1.0,386,3.9
Strigigenalis caudata,Tremadocian,Floian,1.0,386,3.9
Expansograptus protobalticus,Tremadocian,Floian,1.0,237,3.9
Kiaerograptus supremus,Tremadocian,Tremadocian,0.0,346,3.9
Benthamaspis rochmotis,Tremadocian,Floian,1.0,386,3.9
Jeffersonia granosa,Tremadocian,Floian,1.0,386,3.9
Randaynia saundersi,Tremadocian,Floian,1.0,386,3.9
Litzicurus shawi,Tremadocian,Floian,1.0,386,3.9
Psalikilus spinosum,Tremadocian,Floian,1.0,386,3.9
Climacograptus tubuliferus,Katian,Katian,0.0,360,3.9
Amorphognathus ventilatus,Sandbian,Hirnantian,2.0,9,3.9
Fungochitina fungiformis,Katian,Katian,0.0,8,3.9
Orthograptus truncatus var. intermedius,Katian,Katian,0.0,360,3.9
Dicellograptus elegans,Katian,Katian,0.0,64,3.9
Nemagraptus gracilis / Acrograptus serratulus / Oepikograptus bekkeri,Sandbian,Katian,1.0,400,3.9
Cordylodus intermedius,Tremadocian,Tremadocian,0.0,385,3.9
Dicellograptus salopiensis,Tremadocian,Tremadocian,0.0,53,3.9
Adelograptus victoriae/ Paradelograptus antiquus,Tremadocian,Tremadocian,0.0,53,3.9
Monograptus sedgwickii,Tremadocian,Tremadocian,0.0,53,3.9
Anisograptus,Tremadocian,Tremadocian,0.0,346,3.9
Araneograptus pulchellus,Tremadocian,Tremadocian,0.0,346,3.9
Desmochitina minor typica / Desmochitina minor erinacea,Tremadocian,Tremadocian,0.0,346,3.9
Kainella meridionalis,Tremadocian,Tremadocian,0.0,287,3.9
Anisograptus mojotorensis,Tremadocian,Tremadocian,0.0,276,3.9
Bryograptus,Tremadocian,Tremadocian,0.0,273,3.9
Bienvillia tetragonalis - Conophrys minutula,Tremadocian,Tremadocian,0.0,287,3.9
Kiaerograptus kiaeri,Tremadocian,Tremadocian,0.0,276,3.9
Megistaspis gigas,Darriwilian,Darriwilian,0.0,16,3.9
Megistaspis obtusicauda,Darriwilian,Darriwilian,0.0,16,3.9
Paralenorthis-Orthidiella,Floian,Dapingian,1.0,165,3.9
Rananasus brevicephalus,Tremadocian,Floian,1.0,386,3.9
Komstad Limestone,Dapingian,Darriwilian,1.0,37,4.9
Profilbekken,Floian,Darriwilian,2.0,326,4.9
Formation A+B,Dapingian,Darriwilian,1.0,36,4.9
Holen Limestone,Darriwilian,Darriwilian,0.0,21,4.9
Sakyna,Darriwilian,Darriwilian,0.0,21,4.9
Toila,Dapingian,Darriwilian,1.0,9,4.9
Lanna Limestone,Dapingian,Darriwilian,1.0,21,4.9
Gualcamayo,Darriwilian,Darriwilian,0.0,"100, 93",4.9
Dawan,Dapingian,Darriwilian,1.0,21,4.9
Guniutan,Dapingian,Darriwilian,1.0,21,4.9
Kriukal,Dapingian,Darriwilian,1.0,21,4.9
3b,Floian,Darriwilian,2.0,84,4.9
Andouillé,Dapingian,Sandbian,2.0,224,4.9
Le Pissot,Dapingian,Darriwilian,1.0,224,4.9
Postolonnec,Dapingian,Sandbian,2.0,224,4.9
Traveusot,Darriwilian,Sandbian,1.0,240,4.9
Seydisehir,Tremadocian,Darriwilian,3.0,234,4.9
Sobova,Dapingian,Darriwilian,1.0,234,4.9
